Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-May-15,16932049-11178534,10959.25,Nottingham Rehab Supplies Ltd,Trade Supplier,3 - Commissioning - Disabilities & Carers,ICES (Pool),Contribution to Partnerships
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-May-15,16251182-11144730,11010,Building Software Limited,Trade Supplier,Assets & Commissioning,Asset Planning,Highways Consultants
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-May-15,16629883-11132130,11019,Camcab Ltd,Trade Supplier,CSC,CSC Children Looked After Unit 33,Vehicle hire
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17068741-11214802,11119.78,Histon Produce Company,Trade Supplier,S&C,Catering - Histon Produce Payments,School Meals
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17068867-11214930,11142,Vincent Terry Limited,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17186649-11240524,11158.73,4x Limited T/A Steves Taxi & Private Hire,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17068673-11214933,11231.2,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17068678-11214787,11231.2,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-May-15,17198508-11243859,11231.2,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-May-15,16109214-11156638,11243.32,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-May-15,16109216-11156639,11243.32,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17060672-11214786,11243.32,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,17067794-11214932,11243.32,An Darach House ( Kisimul Group Ltd),Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17194516-11258469,11243.32,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,16861896-11211263,11283.94,Faithful And Gould,Trade Supplier,Schools,Swavesey Primary School; Cambridge ;(2046),Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-May-15,16950464-11186732,11327.58,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-May-15,16879124-11235570,11400,Faithful And Gould,Trade Supplier,Schools,New Littleport Secondary,Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17124441-11239464,11400.45,Nasa Cars,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Primary
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,08-May-15,16109215-11169542,11483.12,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17246748-11257903,11520.96,Dimensions (Uk) Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,16985898-11239406,11521.44,Jan'S Coaches,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,16054890-11203855,11586,Huntingdonshire District Council,Other Public Bodies,LGSS Managed,Huntingdon Library,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,16950622-11240451,11587.2,Systra Limited,Trade Supplier,Transport and Infrastructure Policy & Funding,Transport Strategy and Policy,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-May-15,16863044-11235569,11932.17,Faithful And Gould,Trade Supplier,Schools,Orchards C of E Primary,Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,16985892-11211181,11944.09,Imperial Civil Enforcement Solutions Ltd,Trade Supplier,LGSS,Norwich IT One-off recharges,Computer software - Computer software
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17124372-11239439,11976,Smartcitizen Ltd,Trade Supplier,LGSS,FM Support,Computer hardware - purchase
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17177357-11240059,12000,Elgin Roadworks Information Limited,Trade Supplier,Traffic Management & Road Safety,Traffic,Subscriptions
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-May-15,16512435-11219432,12039.38,Southern Electric Plc,Trade Supplier,Assets & Commissioning,Parish & District Council costs,Street lighting Energy
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,16950423-11239965,12040,Unique Care Homes,Care Establishment,S&C,Placements - Social Care,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,17034924-11213474,12046.9,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Credit Cards,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,17034929-11211368,12057.6,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Credit Cards,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17069081-11240489,12114.93,C & G Coaches Ltd,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-May-15,17220923-11244113,12119.5,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Credit Cards,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-May-15,16671848-11145191,12167.51,Playfords Ltd,Company,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-May-15,17016347-11203136,12194,Whippet Coaches Limited,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-May-15,16949400-11186539,12267.97,Whippet Coaches Limited,Trade Supplier,Passenger Transport,Concessionary Fares,Concessions - payments to bus operator
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17124464-11230677,12306.66,Histon Produce Company,Trade Supplier,S&C,Catering - Histon Produce Payments,School Meals
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17015970-11239414,12321.3,Semi Independent House,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,17022183-11239413,12321.3,Semi Independent House,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-May-15,16021890-11126975,12325,Cambridge City Council,Other Public Bodies,LGSS Managed,Babbage House,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-May-15,16951337-11186397,12325.04,Beaumont Healthcare Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-May-15,16109213-11149492,12329.14,Kisimul School,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-May-15,16930021-11178671,12342.86,Archways Care Ltd (Birmingham),Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-May-15,16833395-11158928,12350,Chamarel Ld,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-May-15,17161192-11235550,12352.12,Matt Rossi T/A Cab Services St Neots Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,17034920-11213470,12504.25,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Credit Cards,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-May-15,17285721-11277118,12665,Stars Childrens Bereavement Support Service,Charity,S&C,Grants to Voluntary Organisations,Grants to Voluntary Bodies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-May-15,17243797-11261778,12704.11,Securitas Security Services (Uk) Limited,Trade Supplier,LGSS Managed,Contact Centre - Amundsen House,Security Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-May-15,17220919-11244109,12782.15,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Credit Cards,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-May-15,16949412-11239906,12826.85,Faithful And Gould,Trade Supplier,Schools,New Ely Primary (Site off Lynn Road Ely),Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-May-15,17124097-11232469,12857.1,Cedar Court Care Ltd,Care Establishment,4 - Commissioning - Mental Health & Supporting People,OP Winter Pressure,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-May-15,16631693-11144892,12980.72,Securitas Security Services (Uk) Limited,Trade Supplier,LGSS Managed,Contact Centre - Amundsen House,Security Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-May-15,16950623-11191561,13000,Gracefield Nursing And Residential Home,Care Establishment,4 - Commissioning - Mental Health & Supporting People,Cambridge Mental Health team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,16487534-11211222,13002,Kier Fps Limited,Trade Supplier,Winter Maintenance,Central Winter Maintenance,Leased Vehicle Costs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-May-15,16779033-11214880,13022.34,Redacted Personal Data,Education,S&C,Placements - Education,Independent School Placements
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-May-15,16949339-11211266,13176,Faithful And Gould,Trade Supplier,Schools,Maple Grove Infant School; March ;(2077),Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-May-15,16950398-11186609,13200,Cambridge City Council,Other Public Bodies,Executive Director,Connecting Cambridgeshire,Grounds Maintenance
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-May-15,16519334-11144528,13220.26,Southern Electric Plc,Trade Supplier,Assets & Commissioning,Parish & District Council costs,Street lighting Energy
